document_id,document_name,query_id,query,answers
62,Minerals Depletion,474,What is the significance of the last 80% of world reserves of phosphor being in only one mine?,"Minerals projected by some to enter production decline during the next 20 years:Oil conventional (2005), Oil all liquides (2017). Old expectation: Gasoline (2023),Copper (2017). Old expectation: Copper (2024).[13] Data from the United States Geological Survey (USGS) suggest that it is very unlikely that copper production will peak before 2040, Coal per KWh (2017). Old expectation per ton: (2060), Zinc.[14] Developments in hydrometallurgy have transformed non-sulfide zinc deposits (largely ignored until now) into large low cost reserves. Minerals projected by some to enter production decline during the present century: Aluminium (2057)[13]Iron (2068), Such projections may change, as new discoveries are made[13] and typically misinterpret available data on Mineral Resources and Mineral Reserves. Phosphor (2048). The last 80% of World reserves are only one mine."
62,Minerals Depletion,475,How much does zinc development transformed?,"Minerals projected by some to enter production decline during the next 20 years:Oil conventional (2005), Oil all liquides (2017). Old expectation: Gasoline (2023),Copper (2017). Old expectation: Copper (2024).[13] Data from the United States Geological Survey (USGS) suggest that it is very unlikely that copper production will peak before 2040, Coal per KWh (2017). Old expectation per ton: (2060), Zinc.[14] Developments in hydrometallurgy have transformed non-sulfide zinc deposits (largely ignored until now) into large low cost reserves. Minerals projected by some to enter production decline during the present century: Aluminium (2057)[13]Iron (2068), Such projections may change, as new discoveries are made[13] and typically misinterpret available data on Mineral Resources and Mineral Reserves. Phosphor (2048). The last 80% of World reserves are only one mine."
63,Petroleum,476,"What is oil depletion, and how is it measured?","Oil depletion is the decline in oil production of a well, oil field, or geographic area.[17] The Hubbert peak theory makes predictions of production rates based on prior discovery rates and anticipated production rates. Hubbert curves predict that the production curves of non-renewing resources approximate a bell curve. Thus, according to this theory, when the peak of production is passed, production rates enter an irreversible decline.[18][19]"
63,Petroleum,477,"What is the Hubbert peak theory, and how does it relate to oil depletion?","Oil depletion is the decline in oil production of a well, oil field, or geographic area.[17] The Hubbert peak theory makes predictions of production rates based on prior discovery rates and anticipated production rates. Hubbert curves predict that the production curves of non-renewing resources approximate a bell curve. Thus, according to this theory, when the peak of production is passed, production rates enter an irreversible decline.[18][19]"
63,Petroleum,478,How does the Hubbert curve predict future oil production rates?,"Oil depletion is the decline in oil production of a well, oil field, or geographic area.[17] The Hubbert peak theory makes predictions of production rates based on prior discovery rates and anticipated production rates. Hubbert curves predict that the production curves of non-renewing resources approximate a bell curve. Thus, according to this theory, when the peak of production is passed, production rates enter an irreversible decline.[18][19]"
63,Petroleum,479,What happens to oil production rates after the peak of production is passed?,"Oil depletion is the decline in oil production of a well, oil field, or geographic area.[17] The Hubbert peak theory makes predictions of production rates based on prior discovery rates and anticipated production rates. Hubbert curves predict that the production curves of non-renewing resources approximate a bell curve. Thus, according to this theory, when the peak of production is passed, production rates enter an irreversible decline.[18][19]"
63,Petroleum,480,In what year did the United States Energy Information Administration predict that world consumption of oil would increase to 98.3 million barrels per day?,"The United States Energy Information Administration predicted in 2006 that world consumption of oil will increase to 98.3 million barrels per day (15,630,000 m3/d) (mbd) in 2015 and 118 million barrels per day in 2030.[20] With 2009 world oil consumption at 84.4 mbd,[21] reaching the projected 2015 level of consumption would represent an average annual increase between 2009 and 2015 of 2.7% per year."
63,Petroleum,481,"What was the world oil consumption in 2009, and how does it compare to the projected consumption levels for 2015 and 2030?","The United States Energy Information Administration predicted in 2006 that world consumption of oil will increase to 98.3 million barrels per day (15,630,000 m3/d) (mbd) in 2015 and 118 million barrels per day in 2030.[20] With 2009 world oil consumption at 84.4 mbd,[21] reaching the projected 2015 level of consumption would represent an average annual increase between 2009 and 2015 of 2.7% per year."
64,Deforestation,482,What is deforestation?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,483,What are the causes of deforestation?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,484,Which areas of the world are most affected by deforestation?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,485,What are the consequences of deforestation?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,486,How much forest cover has been lost in the last century?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,487,How much forest area is destroyed every year?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,488,How many trees are cut down every minute on average?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,489,How many trees are cut down every minute on average?,"Deforestation or forest clearance is the removal of a forest or stand of trees from land that is then converted to non-forest use.[24] Deforestation can involve conversion of forest land to farms, ranches, or urban use. The most concentrated deforestation occurs in tropical rainforests.[25] About 31% of Earth's land surface is covered by forests at present.[26] This is one-third less than the forest cover before the expansion of agriculture, with half of that loss occurring in the last century.[27] Between 15 million to 18 million hectares of forest, an area the size of Bangladesh, are destroyed every year. On average 2,400 trees are cut down each minute.[28]"
64,Deforestation,490,What is the definition of deforestation according to the Food and Agriculture Organization of the United Nations?,"The Food and Agriculture Organization of the United Nations defines deforestation as the conversion of forest to other land uses (regardless of whether it is human-induced). ""Deforestation"" and ""forest area net change"" are not the same: the latter is the sum of all forest losses (deforestation) and all forest gains (forest expansion) in a given period. Net change, therefore, can be positive or negative, depending on whether gains exceed losses, or vice versa.[29]"
64,Deforestation,491,"Are ""deforestation"" and ""forest area net change"" the same thing?","The Food and Agriculture Organization of the United Nations defines deforestation as the conversion of forest to other land uses (regardless of whether it is human-induced). ""Deforestation"" and ""forest area net change"" are not the same: the latter is the sum of all forest losses (deforestation) and all forest gains (forest expansion) in a given period. Net change, therefore, can be positive or negative, depending on whether gains exceed losses, or vice versa.[29]"
64,Deforestation,492,What factors contribute to deforestation?,"The Food and Agriculture Organization of the United Nations defines deforestation as the conversion of forest to other land uses (regardless of whether it is human-induced). ""Deforestation"" and ""forest area net change"" are not the same: the latter is the sum of all forest losses (deforestation) and all forest gains (forest expansion) in a given period. Net change, therefore, can be positive or negative, depending on whether gains exceed losses, or vice versa.[29]"
64,Deforestation,493,What are some of the environmental impacts of deforestation?,"The removal of trees without sufficient reforestation has resulted in habitat damage, biodiversity loss, and aridity. Deforestation causes extinction, changes to climatic conditions, desertification, and displacement of populations, as observed by current conditions and in the past through the fossil record.[30] Deforestation also reduces biosequestration of atmospheric carbon dioxide, increasing negative feedback cycles contributing to global warming. Global warming also puts increased pressure on communities who seek food security by clearing forests for agricultural use and reducing arable land more generally. Deforested regions typically incur significant other environmental effects such as adverse soil erosion and degradation into wasteland."
64,Deforestation,494,How does deforestation impact biodiversity?,"The removal of trees without sufficient reforestation has resulted in habitat damage, biodiversity loss, and aridity. Deforestation causes extinction, changes to climatic conditions, desertification, and displacement of populations, as observed by current conditions and in the past through the fossil record.[30] Deforestation also reduces biosequestration of atmospheric carbon dioxide, increasing negative feedback cycles contributing to global warming. Global warming also puts increased pressure on communities who seek food security by clearing forests for agricultural use and reducing arable land more generally. Deforested regions typically incur significant other environmental effects such as adverse soil erosion and degradation into wasteland."
64,Deforestation,495,"What is desertification, and how is it linked to deforestation?","The removal of trees without sufficient reforestation has resulted in habitat damage, biodiversity loss, and aridity. Deforestation causes extinction, changes to climatic conditions, desertification, and displacement of populations, as observed by current conditions and in the past through the fossil record.[30] Deforestation also reduces biosequestration of atmospheric carbon dioxide, increasing negative feedback cycles contributing to global warming. Global warming also puts increased pressure on communities who seek food security by clearing forests for agricultural use and reducing arable land more generally. Deforested regions typically incur significant other environmental effects such as adverse soil erosion and degradation into wasteland."
64,Deforestation,496,How does deforestation contribute to global warming and climate change?,"The removal of trees without sufficient reforestation has resulted in habitat damage, biodiversity loss, and aridity. Deforestation causes extinction, changes to climatic conditions, desertification, and displacement of populations, as observed by current conditions and in the past through the fossil record.[30] Deforestation also reduces biosequestration of atmospheric carbon dioxide, increasing negative feedback cycles contributing to global warming. Global warming also puts increased pressure on communities who seek food security by clearing forests for agricultural use and reducing arable land more generally. Deforested regions typically incur significant other environmental effects such as adverse soil erosion and degradation into wasteland."
65,Controlling Deforestation,497,What is the objective of the United Nations Collaborative Programme on REDD+?,"The United Nations Collaborative Programme on ""Reducing emissions from deforestation and forest degradation and the role of conservation, sustainable management of forests and enhancement of forest carbon stocks in developing countries (REDD+)"" was first negotiated under the United Nations Framework Convention on Climate Change (UNFCCC) in 2005, with the objective of mitigating climate change through reducing net emissions of greenhouse gases through enhanced forest management in developing countries. Most of the key REDD+ decisions were completed by 2013, with the final pieces of the rulebook finished in 2015."
65,Controlling Deforestation,498,What is the objective of the United Nations Collaborative Programme on REDD+?,"The United Nations Collaborative Programme on ""Reducing emissions from deforestation and forest degradation and the role of conservation, sustainable management of forests and enhancement of forest carbon stocks in developing countries (REDD+)"" was first negotiated under the United Nations Framework Convention on Climate Change (UNFCCC) in 2005, with the objective of mitigating climate change through reducing net emissions of greenhouse gases through enhanced forest management in developing countries. Most of the key REDD+ decisions were completed by 2013, with the final pieces of the rulebook finished in 2015."
65,Controlling Deforestation,499,When were most of the key REDD+ decisions completed?,"The United Nations Collaborative Programme on ""Reducing emissions from deforestation and forest degradation and the role of conservation, sustainable management of forests and enhancement of forest carbon stocks in developing countries (REDD+)"" was first negotiated under the United Nations Framework Convention on Climate Change (UNFCCC) in 2005, with the objective of mitigating climate change through reducing net emissions of greenhouse gases through enhanced forest management in developing countries. Most of the key REDD+ decisions were completed by 2013, with the final pieces of the rulebook finished in 2015."
65,Controlling Deforestation,500,Which countries are the main targets for REDD+?,"The United Nations Collaborative Programme on ""Reducing emissions from deforestation and forest degradation and the role of conservation, sustainable management of forests and enhancement of forest carbon stocks in developing countries (REDD+)"" was first negotiated under the United Nations Framework Convention on Climate Change (UNFCCC) in 2005, with the objective of mitigating climate change through reducing net emissions of greenhouse gases through enhanced forest management in developing countries. Most of the key REDD+ decisions were completed by 2013, with the final pieces of the rulebook finished in 2015."
65,Controlling Deforestation,501,What is the role of the trust fund established in July 2008?,"The programme is a collaboration between FAO, UNDP and UNEP under which a trust fund established in July 2008 allows donors to pool resources to generate the requisite transfer flow of resources to significantly reduce global emissions from deforestation and forest degradation.[32]"
65,Controlling Deforestation,502,What percentage of global greenhouse gas emissions is estimated to come from land use change?,"Since 2000, various studies estimate that land use change, including deforestation and forest degradation, accounts for 12-29% of global greenhouse gas emissions."
65,Controlling Deforestation,503,Why is the inclusion of reducing emissions from land use change considered essential to achieve the objectives of the UNFCCC?,"Since 2000, various studies estimate that land use change, including deforestation and forest degradation, accounts for 12-29% of global greenhouse gas emissions.[33][34][35] For this reason the inclusion of reducing emissions from land use change is considered essential to achieve the objectives of the UNFCCC.[36]"
65,Controlling Deforestation,504,What was debated during the negotiations for the Kyoto Protocol with regards to tropical forest management?,"Since 2000, various studies estimate that land use change, including deforestation and forest degradation, accounts for 12-29% of global greenhouse gas emissions.[33][34][35] For this reason the inclusion of reducing emissions from land use change is considered essential to achieve the objectives of the UNFCCC.[36]"
65,Controlling Deforestation,505,Why was the inclusion of tropical forest management eventually dropped from the Kyoto Protocol's Clean Development Mechanism?,"Since 2000, various studies estimate that land use change, including deforestation and forest degradation, accounts for 12-29% of global greenhouse gas emissions.[33][34][35] For this reason the inclusion of reducing emissions from land use change is considered essential to achieve the objectives of the UNFCCC.[36]"
65,Controlling Deforestation,506,What remained on forestry under the CDM?,"During the negotiations for the Kyoto Protocol, and then in particular its Clean Development Mechanism (CDM), the inclusion of tropical forest management was debated but eventually dropped due to anticipated methodological difficulties in establishing – in particular – additionality and leakage (detrimental effects outside of the project area attributable to project activities). What remained on forestry was ""Afforestation and Reforestation"", sectoral scope 14 of the CDM. Under this sectoral scope areas of land that had no forest cover since 1990 could be replanted with commercial or indigenous tree species. In its first eight years of operation 52 projects had been registered under the ""Afforestation and Reforestation"" scope of the CDM.[37] The cumbersome administrative procedures and corresponding high transaction costs are often blamed for this slow uptake. Beyond the CDM, all developed countries that were parties to the Kyoto Protocol also committed to measuring and reporting on efforts to reduce net greenhouse gas emissions from forests."
65,Controlling Deforestation,507,"How many projects were registered under the ""Afforestation and Reforestation"" scope of the CDM in its first eight years of operation?","During the negotiations for the Kyoto Protocol, and then in particular its Clean Development Mechanism (CDM), the inclusion of tropical forest management was debated but eventually dropped due to anticipated methodological difficulties in establishing – in particular – additionality and leakage (detrimental effects outside of the project area attributable to project activities). What remained on forestry was ""Afforestation and Reforestation"", sectoral scope 14 of the CDM. Under this sectoral scope areas of land that had no forest cover since 1990 could be replanted with commercial or indigenous tree species. In its first eight years of operation 52 projects had been registered under the ""Afforestation and Reforestation"" scope of the CDM.[37] The cumbersome administrative procedures and corresponding high transaction costs are often blamed for this slow uptake. Beyond the CDM, all developed countries that were parties to the Kyoto Protocol also committed to measuring and reporting on efforts to reduce net greenhouse gas emissions from forests."
65,Controlling Deforestation,508,"What is often blamed for the slow uptake of the ""Afforestation and Reforestation"" scope of the CDM?","During the negotiations for the Kyoto Protocol, and then in particular its Clean Development Mechanism (CDM), the inclusion of tropical forest management was debated but eventually dropped due to anticipated methodological difficulties in establishing – in particular – additionality and leakage (detrimental effects outside of the project area attributable to project activities). What remained on forestry was ""Afforestation and Reforestation"", sectoral scope 14 of the CDM. Under this sectoral scope areas of land that had no forest cover since 1990 could be replanted with commercial or indigenous tree species. In its first eight years of operation 52 projects had been registered under the ""Afforestation and Reforestation"" scope of the CDM.[37] The cumbersome administrative procedures and corresponding high transaction costs are often blamed for this slow uptake. Beyond the CDM, all developed countries that were parties to the Kyoto Protocol also committed to measuring and reporting on efforts to reduce net greenhouse gas emissions from forests."
65,Controlling Deforestation,509,"What is often blamed for the slow uptake of the ""Afforestation and Reforestation"" scope of the CDM?","During the negotiations for the Kyoto Protocol, and then in particular its Clean Development Mechanism (CDM), the inclusion of tropical forest management was debated but eventually dropped due to anticipated methodological difficulties in establishing – in particular – additionality and leakage (detrimental effects outside of the project area attributable to project activities). What remained on forestry was ""Afforestation and Reforestation"", sectoral scope 14 of the CDM. Under this sectoral scope areas of land that had no forest cover since 1990 could be replanted with commercial or indigenous tree species. In its first eight years of operation 52 projects had been registered under the ""Afforestation and Reforestation"" scope of the CDM.[37] The cumbersome administrative procedures and corresponding high transaction costs are often blamed for this slow uptake. Beyond the CDM, all developed countries that were parties to the Kyoto Protocol also committed to measuring and reporting on efforts to reduce net greenhouse gas emissions from forests."
65,Controlling Deforestation,510,"Besides the CDM, what did developed countries that were parties to the Kyoto Protocol commit to with regards to reducing net greenhouse gas emissions from forests?","During the negotiations for the Kyoto Protocol, and then in particular its Clean Development Mechanism (CDM), the inclusion of tropical forest management was debated but eventually dropped due to anticipated methodological difficulties in establishing – in particular – additionality and leakage (detrimental effects outside of the project area attributable to project activities). What remained on forestry was ""Afforestation and Reforestation"", sectoral scope 14 of the CDM. Under this sectoral scope areas of land that had no forest cover since 1990 could be replanted with commercial or indigenous tree species. In its first eight years of operation 52 projects had been registered under the ""Afforestation and Reforestation"" scope of the CDM.[37] The cumbersome administrative procedures and corresponding high transaction costs are often blamed for this slow uptake. Beyond the CDM, all developed countries that were parties to the Kyoto Protocol also committed to measuring and reporting on efforts to reduce net greenhouse gas emissions from forests."
66,Wetlands,511,What are wetlands and what kind of vegetation do they sustain?,"Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
66,Wetlands,512,"What advantages do wetlands offer, and why are they important for environmental health and biodiversity?","Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
66,Wetlands,513,why are they important for environmental health and biodiversity?,"Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
66,Wetlands,514,"Are wetlands a renewable resource, and why?","Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
66,Wetlands,515,"How much global loss of wetlands has occurred since 1700 AD, and when did 64% of this loss occur?","Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
66,Wetlands,516,What are some natural causes of wetland loss?,"Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
66,Wetlands,517,What are some of the environmental services that wetlands provide?,"Wetlands are ecosystems that are often saturated by enough surface or groundwater to sustain vegetation that is usually adapted to saturated soil conditions, such as cattails, bulrushes, red maples, wild rice, blackberries, cranberries, and peat moss.[38] Because some varieties of wetlands are rich in minerals and nutrients and provide many of the advantages of both land and water environments they contain diverse species and provide a distinct basis for the food chain. Wetland habitats contribute to environmental health and biodiversity.[38] Wetlands are a nonrenewable resource on a human timescale and in some environments cannot ever be renewed.[39] Recent studies indicate that global loss of wetlands could be as high as 87% since 1700 AD, with 64% of wetland loss occurring since 1900.[39] Some loss of wetlands resulted from natural causes such as erosion, sedimentation, subsidence, and a rise in the sea level.[38]"
67,Resource in wetland,518,"What are some examples of wetlands that have been drained and converted to large-scale agriculture, and why have these conversions been successful?","Some of the world's most successful agricultural areas are wetlands that have been drained and converted to farmland for large-scale agriculture.[38] Large-scale draining of wetlands also occurs for real estate development and urbanization.[40] In contrast, in some cases wetlands are also flooded to be converted to recreational lakes or hydropower generation.[38] In some countries ranchers have also moved their property onto wetlands for grazing due to the nutrient rich vegetation.[40] Wetlands in Southern America also prove a fruitful resource for poachers, as animals with valuable hides such a jaguars, maned wolves, caimans, and snakes are drawn to wetlands.[40] The effect of the removal of large predators is still unknown in South African wetlands.[40]"
67,Resource in wetland,519,"What are some other reasons why wetlands are drained, and what are the consequences of these actions?","Some of the world's most successful agricultural areas are wetlands that have been drained and converted to farmland for large-scale agriculture.[38] Large-scale draining of wetlands also occurs for real estate development and urbanization.[40] In contrast, in some cases wetlands are also flooded to be converted to recreational lakes or hydropower generation.[38] In some countries ranchers have also moved their property onto wetlands for grazing due to the nutrient rich vegetation.[40] Wetlands in Southern America also prove a fruitful resource for poachers, as animals with valuable hides such a jaguars, maned wolves, caimans, and snakes are drawn to wetlands.[40] The effect of the removal of large predators is still unknown in South African wetlands.[40]"
67,Resource in wetland,520,"How are wetlands flooded for recreational purposes and hydropower generation, and what are the benefits and drawbacks of these actions?","Some of the world's most successful agricultural areas are wetlands that have been drained and converted to farmland for large-scale agriculture.[38] Large-scale draining of wetlands also occurs for real estate development and urbanization.[40] In contrast, in some cases wetlands are also flooded to be converted to recreational lakes or hydropower generation.[38] In some countries ranchers have also moved their property onto wetlands for grazing due to the nutrient rich vegetation.[40] Wetlands in Southern America also prove a fruitful resource for poachers, as animals with valuable hides such a jaguars, maned wolves, caimans, and snakes are drawn to wetlands.[40] The effect of the removal of large predators is still unknown in South African wetlands.[40]"
67,Resource in wetland,521,"Why have ranchers moved their property onto wetlands, and what impact does this have on the wetland ecosystem?","Some of the world's most successful agricultural areas are wetlands that have been drained and converted to farmland for large-scale agriculture.[38] Large-scale draining of wetlands also occurs for real estate development and urbanization.[40] In contrast, in some cases wetlands are also flooded to be converted to recreational lakes or hydropower generation.[38] In some countries ranchers have also moved their property onto wetlands for grazing due to the nutrient rich vegetation.[40] Wetlands in Southern America also prove a fruitful resource for poachers, as animals with valuable hides such a jaguars, maned wolves, caimans, and snakes are drawn to wetlands.[40] The effect of the removal of large predators is still unknown in South African wetlands.[40]"
67,Resource in wetland,522,"Why are wetlands in Southern America a target for poachers, and what species are particularly affected?","Some of the world's most successful agricultural areas are wetlands that have been drained and converted to farmland for large-scale agriculture.[38] Large-scale draining of wetlands also occurs for real estate development and urbanization.[40] In contrast, in some cases wetlands are also flooded to be converted to recreational lakes or hydropower generation.[38] In some countries ranchers have also moved their property onto wetlands for grazing due to the nutrient rich vegetation.[40] Wetlands in Southern America also prove a fruitful resource for poachers, as animals with valuable hides such a jaguars, maned wolves, caimans, and snakes are drawn to wetlands.[40] The effect of the removal of large predators is still unknown in South African wetlands.[40]"
67,Resource in wetland,523,What is the impact of the removal of large predators on South African wetlands?,"Some of the world's most successful agricultural areas are wetlands that have been drained and converted to farmland for large-scale agriculture.[38] Large-scale draining of wetlands also occurs for real estate development and urbanization.[40] In contrast, in some cases wetlands are also flooded to be converted to recreational lakes or hydropower generation.[38] In some countries ranchers have also moved their property onto wetlands for grazing due to the nutrient rich vegetation.[40] Wetlands in Southern America also prove a fruitful resource for poachers, as animals with valuable hides such a jaguars, maned wolves, caimans, and snakes are drawn to wetlands.[40] The effect of the removal of large predators is still unknown in South African wetlands.[40]"
67,Resource in wetland,524,"How do wetlands act as natural water filters, and what types of runoff can be neutralized by wetlands?","Humans benefit from wetlands in indirect ways as well. Wetlands act as natural water filters, when runoff from either natural or man-made processes pass through, wetlands can have a neutralizing effect.[41] If a wetland is in between an agricultural zone and a freshwater ecosystem, fertilizer runoff will be absorbed by the wetland and used to fuel the slow processes that occur happen, by the time the water reaches the freshwater ecosystem there won't be enough fertilizer to cause destructive algal blooms that poison freshwater ecosystems.[41]"
67,Resource in wetland,525,"How does fertilizer runoff affect freshwater ecosystems, and how do wetlands help to prevent destructive algal blooms?","Humans benefit from wetlands in indirect ways as well. Wetlands act as natural water filters, when runoff from either natural or man-made processes pass through, wetlands can have a neutralizing effect.[41] If a wetland is in between an agricultural zone and a freshwater ecosystem, fertilizer runoff will be absorbed by the wetland and used to fuel the slow processes that occur happen, by the time the water reaches the freshwater ecosystem there won't be enough fertilizer to cause destructive algal blooms that poison freshwater ecosystems.[41]"
67,Resource in wetland,526,What are some Non-natural causes of wetland degradation?,"Humans benefit from wetlands in indirect ways as well. Wetlands act as natural water filters, when runoff from either natural or man-made processes pass through, wetlands can have a neutralizing effect.[41] If a wetland is in between an agricultural zone and a freshwater ecosystem, fertilizer runoff will be absorbed by the wetland and used to fuel the slow processes that occur happen, by the time the water reaches the freshwater ecosystem there won't be enough fertilizer to cause destructive algal blooms that poison freshwater ecosystems.[41]"
